x1,x2,boot_idx,obs
-5.836010821386327,-103.29739153853929,1,200
-12.008267653549904,-252.17362072454915,1,201
-5.439530443130157,-88.12039317870989,1,202
-8.462442846603409,-150.63148266954198,1,203
10.617750565552969,129.5365568997447,1,204
7.04901335513322,119.83322703726341,1,205
3.80760550643569,62.444730305543956,1,206
5.847702212513874,79.52875009018723,1,207
-3.307370317044763,-51.92571397760416,1,208
-7.146569686617814,-94.33471986335661,1,209
-12.146155880503606,-266.00081378303014,1,210
-4.05450626661061,-62.84484713246584,1,211
-8.071690569215548,-134.79723250590098,1,212
-2.2558174092299557,-27.295390651683977,1,213
-5.6293853840128785,-67.55262460815605,1,214
-9.422346140525221,-141.33519210787972,1,215
-8.158025888354441,-114.21236243696363,1,216
4.6525329768770485,86.07186007222413,1,217
7.830517909908935,115.89166506665083,1,218
9.026100951659968,167.88547770087416,1,219
2.4454937333893922,37.90515286753419,1,220
8.801877405567376,147.8715404135306,1,221
-1.7615455100982682,-22.01931887622985,1,222
-10.479627149208344,-199.11291583495978,1,223
-5.278729812703205,-72.31859843403537,1,224
-7.295914115308144,-108.70912031809276,1,225
-6.692394493564312,-109.75526969445606,1,226
-4.324554619649702,-73.0849730720813,1,227
-6.836010821386329,-120.99739153853932,1,228
-8.979627149208344,-170.61291583495978,1,229
-1.4914971570591742,-16.555618443358384,1,230
-2.3707932327104104,-27.02704285290022,1,231
-3.3822494344470333,-41.263443100255316,1,232
-5.79018601443983,-83.95769720937896,1,233
7.209813985560172,104.54230279062106,1,234
0.8133336073040003,13.01333771686264,1,235
-0.4681709474717148,-8.52071124398649,1,236
2.066197657738156,32.64592299226148,1,237
5.54901335513322,94.33322703726341,1,238
9.939765632521079,158.04227355708377,1,239
5.8076055064356895,95.24473030554395,1,240
9.215542086428487,129.9391434186402,1,241
0.209813985560172,3.0423027906210716,1,242
1.8591584142504989,23.7972277024049,1,243
0.9741342377309519,13.150812209366391,1,244
12.459572220364707,267.88080273784004,1,245
14.436246010777252,207.88194255519102,1,246
4.814644749923343,93.40410814851163,1,247
12.426100951659967,231.12547770087414,1,248
11.907605506435692,195.28473030554397,1,249
-3.154506266610609,-48.894847132465834,1,250
-0.7465696866178149,-9.854719863356626,1,251
0.5591584142504946,7.157227702404845,1,252
-8.5324911996425,-163.82383103313725,1,253
-5.968170947471715,-108.62071124398649,1,254
-3.2338023422618485,-51.09407700773859,1,255
2.1719257586064713,33.447656682538266,1,256
-4.703850695300935,-80.9062319591774,1,257
-5.803850695300938,-99.82623195917745,1,258
-2.833802342261843,-44.7740770077385,1,259
-3.7716905692155493,-62.98723250590102,1,260
-8.500331073557106,-158.95619107551914,1,261
-4.448778165742298,-67.1765503027101,1,262
-0.9465696866178142,-12.494719863356616,1,263
-2.6994337370519728,-36.172412076497906,1,264
0.48207081772374966,5.399193158504448,1,265
-3.278729812703205,-44.91859843403537,1,266
5.681173481218608,93.7393624401057,1,267
6.089110061211408,86.46536286920056,1,268
5.156949935126012,75.80716404635096,1,269
9.109813985560171,132.09230279062106,1,270
-1.069482090091063,-15.828334933349144,1,271
-1.371690569215551,-22.90723250590104,1,272
-1.9095787961692554,-33.60858681258021,1,273
1.6040858846918564,23.900879681907256,1,274
-3.2602343674789247,-51.83772644291628,1,275
-3.6522977874861273,-49.67124990981279,1,276
-1.7073703170447618,-26.805713977604135,1,277
-7.233802342261847,-114.29407700773857,1,278
9.204085884691859,137.14087968190728,1,279
5.054741456001531,83.90870816962408,1,280
-1.4280742413935303,-21.992343317461756,1,281
-6.668170947471718,-121.36071124398654,1,282
-3.0302827205180187,-52.42389106496305,1,283
-6.268170947471719,-114.08071124398657,1,284
-3.8452585439984674,-63.83129183037591,1,285
-5.928074241393532,-91.29234331746179,1,286
-2.7994337370519706,-37.512412076497874,1,287
-3.646569686617813,-48.13471986335661,1,288
-4.475210190959378,-68.02319490258394,1,289
-5.395914115308146,-80.39912031809278,1,290
-6.037321964005675,-86.33370408528258,1,291
-3.222346140525222,-48.33519210787974,1,292
-1.3937056361836582,-18.118173270389033,1,293
10.74197411164556,150.3876375630364,1,294
11.424789809040627,173.65680509741614,1,295
14.036246010777253,202.12194255519103,1,296
4.977653859474779,74.66480789212028,1,297
-3.4703794265962054,-69.75462647458495,1,298
-2.45671474573509,-42.74683657579188,1,299
-7.612684611798875,-188.79457837261313,1,300
-7.62545195615484,-169.28503342663856,1,301
14.053430313382192,185.50528013664345,1,302
12.204085884691859,181.8408796819073,1,303
4.067508800357499,78.09616896686273,1,304
15.256949935126014,224.27716404635098,1,305
4.713333607303999,75.41333771686261,1,306
11.055638792506667,124.92871835532378,1,307
7.032726389033418,90.72217041852961,1,308
13.353430313382189,176.2652801366434,1,309
19.456949935126016,286.017164046351,1,310
10.873236901225814,204.41685374304404,1,311
9.045493733389394,140.20515286753422,1,312
13.007605506435693,213.324730305544,1,313
3.6811734812186088,60.739362440105694,1,314
0.058261077745357874,1.0545255071896917,1,315
-4.570379426596207,-91.86462647458498,1,316
-8.000331073557106,-149.60619107551915,1,317
10.866197657738153,171.68592299226145,1,318
6.745493733389389,104.55515286753415,1,319
5.716853229047826,100.04493150833564,1,320
14.57765385947478,218.6648078921203,1,321
9.524789809040628,144.77680509741614,1,322
20.51112512817952,367.14913979441206,1,323
6.236246010777248,89.80194255519095,1,324
13.0675088003575,250.89616896686275,1,325
13.406708169930548,290.9255672874917,1,326
9.97806766558899,236.48020367445795,1,327
7.782484623837957,154.87144401437413,1,328
-1.019723855286531,-22.229980045247522,1,329
23.694838162079716,326.98876663669864,1,330
15.569717279481983,269.35610893503696,1,331
7.584693102962437,136.5244758533226,1,332
6.998357783823544,107.07487409249885,1,333
14.829206767289595,169.05295714709985,1,334
4.438454489901729,55.48068112377012,1,335
12.451221834257703,188.01344969728993,1,336
2.062678035994329,29.49629591471747,1,337
7.449013355133219,126.6332270372634,1,338
3.8926296829552327,61.11428602239577,1,339
2.4076055064356914,39.48473030554398,1,340
4.1362460107772465,59.561942555190925,1,341
4.112022464684656,51.811483055025164,1,342
10.232726389033422,132.00217041852966,1,343
14.2754453803503,241.25502692791872,1,344
14.80760550643569,242.84473030554395,1,345
11.286901582086921,181.7191154715981,1,346
6.337557153396589,112.80851733045799,1,347
9.014644749923347,174.88410814851167,1,348
12.369717279481987,213.99610893503709,1,349
10.413333607304002,166.61333771686267,1,350
12.404085884691861,184.82087968190734,1,351
10.460469556869844,169.45960682129012,1,352
0.27102842210132866,5.610288337496315,1,353
11.589110061211409,164.56536286920056,1,354
11.066197657738156,174.8459229922615,1,355
12.036246010777253,173.32194255519101,1,356
7.701877405567374,129.39154041353058,1,357
10.730517909908935,158.81166506665085,1,358
5.005397027311205,91.59876559979378,1,359
-1.149675502247432,-23.45338024584881,1,360
2.4617806994891835,48.25090170998676,1,361
6.012022464684654,75.75148305502515,1,362
3.2948381620797114,45.46876663669857,1,363
-1.0338023422618459,-16.334077007738536,1,364
-0.8796271492083416,-16.71291583495974,1,365
-4.877418670083865,-83.40385925843543,1,366
-6.84525854399847,-113.63129183037594,1,367
-0.23821930051081236,-4.669098290013152,1,368
0.026100951659967557,0.4854777008741296,1,369
7.78469310296244,140.12447585332265,1,370
7.060469556869845,114.37960682129012,1,371
5.313333607304,85.01333771686264,1,372
0.7846931029624404,14.12447585332264,1,373
-0.1923944935643102,-3.1552696944560377,1,374
-6.376107527464515,-130.71020431302372,1,375
13.198357783823548,201.93487409249892,1,376
10.531829052528286,191.6792887560135,1,377
5.290421203830747,93.11141318741986,1,378
15.956949935126017,234.56716404635102,1,379
10.669717279481985,184.58610893503703,1,380
14.209813985560173,206.04230279062108,1,381
14.209813985560173,206.04230279062108,1,382
9.175445380350299,155.0650269279187,1,383
15.57765385947478,233.6648078921203,1,384
8.692629682955237,136.47428602239586,1,385
14.060469556869846,227.77960682129014,1,386
0.8076055064356897,13.244730305543962,1,387
13.049013355133221,221.83322703726344,1,388
4.209813985560172,61.042302790621065,1,389
-0.04305006487398328,-0.632835953648969,1,390
10.968406136862638,152.46084530238923,1,391
16.106294363816342,209.381826729611,1,392
1.669717279481984,28.886108935037008,1,393
3.8190617081723146,59.57736264748672,1,394
9.440179438635285,232.22841419042697,1,395
13.876342716855437,160.96557551552152,1,396
1.0261009516599675,19.085477700874133,1,397
3.0146447499233466,58.48410814851168,1,398
-1.1445733579167399,-13.734880295002394,2,1
-3.542751370328688,-40.74164075878146,2,2
0.05907061725936318,0.6497767898514398,2,3
-3.1445733579167396,-37.7348802950024,2,4
-0.3391073951525853,-3.56062764910372,2,5
-1.737285407564532,-17.372854075646913,2,6
-1.533641432388429,-13.802772891497492,2,7
-0.9318194448003776,-7.9204652808048595,2,8
-2.737285407564532,-27.372854075646913,2,9
0.06818055519962246,0.5795347191951409,2,10
-1.737285407564532,-17.372854075646913,2,11
-0.32999745721232604,-2.639979657700277,2,12
-1.1354634199764806,-10.786902489778177,2,13
-2.737285407564532,-27.372854075646913,2,14
1.2444947165549476,18.66742074832281,2,15
-1.3573272710331021,-21.038572701014466,2,16
-5.357327271033101,-83.03857270101444,2,17
-2.959149258621155,-47.346388137939854,2,18
4.846316704143001,70.27159221007209,2,19
-3.3755471469136205,-69.19871651173042,2,20
-0.7646152213853117,-13.380766374244262,2,21
1.8463167041430009,26.77159221007209,2,22
-0.7646152213853117,-13.380766374244262,2,23
6.253604654495207,78.17005818118858,2,24
-1.7555052834450524,-26.33257925167719,2,25
-11.551861308268947,-161.7260583157667,2,26
-12.75550528344505,-191.33257925167715,2,27
-9.950039320680894,-134.32553082919353,2,28
-17.968259196561416,-332.41279513638744,2,29
4.846316704143001,70.27159221007209,2,30
4.642672728966898,71.96142729898553,2,31
3.448138691731051,48.273941684233264,2,32
-2.570081184149464,-48.831542498841074,2,33
-1.3482173330928429,-17.526825330208435,2,34
-7.357327271033101,-114.03857270101444,2,35
-6.357327271033101,-98.53857270101444,2,36
-4.357327271033101,-67.53857270101444,2,37
-5.357327271033101,-83.03857270101444,2,38
-5.14457335791674,-61.7348802950024,2,39
-4.542751370328689,-52.24164075878146,2,40
-6.950039320680895,-93.82553082919354,2,41
-6.348217333092843,-82.52682533020844,2,42
-6.542751370328689,-75.24164075878146,2,43
-6.14457335791674,-73.7348802950024,2,44
-6.14457335791674,-73.7348802950024,2,45
-2.950039320680894,-39.82553082919354,2,46
-5.570081184149465,-105.83154249884107,2,47
-3.7555052834450504,-56.33257925167717,2,48
-4.153683295856998,-60.228407789927886,2,49
1.4481386917310506,20.273941684233268,2,50
6.44813869173105,90.27394168423326,2,51
1.8280968282624823,35.64788815111717,2,52
7.846316704143001,113.77159221007209,2,53
3.429918815850536,65.16845750115893,2,54
8.63356279102664,155.40413023847822,2,55
-0.5700811841494644,-10.831542498841074,2,56
-3.3755471469136205,-69.19871651173042,2,57
0.6426727289668979,9.961427298985534,2,58
-0.16279323379725835,-2.7674849745547196,2,59
-9.986479072441929,-234.6822582023864,2,60
-8.171903171737515,-159.35211184888277,2,61
-3.5609712462092085,-58.75602556245329,2,62
-6.14457335791674,-73.7348802950024,2,63
-5.14457335791674,-61.7348802950024,2,64
-5.950039320680895,-80.32553082919354,2,65
-6.348217333092843,-82.52682533020844,2,66
-1.5427513703286884,-17.74164075878145,2,67
-6.940929382740637,-76.35022321014857,2,68
-7.950039320680895,-107.32553082919354,2,69
-8.950039320680894,-120.82553082919354,2,70
-6.746395345504792,-84.32994181881139,2,71
-1.9500393206808944,-26.325530829193532,2,72
-4.746395345504792,-59.32994181881139,2,73
-8.551861308268947,-119.7260583157667,2,74
-10.959149258621153,-175.3463881379398,2,75
-7.551861308268948,-105.7260583157667,2,76
-4.153683295856998,-60.228407789927886,2,77
-4.366437208973362,-78.5958697615218,2,78
-7.171903171737518,-139.85211184888283,2,79
-0.36643720897336135,-6.5958697615217945,2,80
-1.9591492586211554,-31.34638813793985,2,81
2.837206766202742,48.23251502544528,2,82
0.8463167041430009,12.271592210072091,2,83
5.244494716554947,78.66742074832281,2,84
2.4390287537907915,40.24397443754671,2,85
-7.348217333092843,-95.52682533020844,2,86
-4.542751370328689,-52.24164075878146,2,87
-7.348217333092843,-95.52682533020844,2,88
-8.153683295856997,-118.22840778992789,2,89
-4.746395345504792,-59.32994181881139,2,90
-6.542751370328689,-75.24164075878146,2,91
-6.14457335791674,-73.7348802950024,2,92
-7.348217333092843,-95.52682533020844,2,93
-8.153683295856997,-118.22840778992789,2,94
-4.940929382740637,-54.35022321014856,2,95
-5.940929382740637,-65.35022321014857,2,96
-4.940929382740637,-54.35022321014856,2,97
-6.560971246209207,-108.25602556245326,2,98
-10.366437208973359,-186.59586976152175,2,99
-5.959149258621154,-95.34638813793983,2,100
-6.560971246209207,-108.25602556245326,2,101
-0.9591492586211554,-15.34638813793985,2,102
-3.9773691345016737,-83.52475182453632,2,103
-10.551861308268947,-147.7260583157667,2,104
-7.746395345504792,-96.82994181881139,2,105
-7.348217333092843,-95.52682533020844,2,106
-7.746395345504792,-96.82994181881139,2,107
-4.755505283445051,-71.33257925167716,2,108
-7.570081184149463,-143.83154249884103,2,109
-7.171903171737518,-139.85211184888283,2,110
-2.5609712462092085,-42.25602556245329,2,111
-2.950039320680894,-39.82553082919354,2,112
-7.968259196561413,-147.4127951363874,2,113
-0.5518613082689494,-7.726058315766733,2,114
2.642672728966898,40.96142729898553,2,115
-5.348217333092843,-69.52682533020844,2,116
-0.13546341997648054,-1.2869024897781771,2,117
0.8280968282624823,16.147888151117176,2,118
0.6426727289668979,9.961427298985534,2,119
-1.5518613082689476,-21.726058315766707,2,120
-4.357327271033101,-67.53857270101444,2,121
-2.9409293827406366,-32.35022321014856,2,122
2.448138691731051,34.273941684233264,2,123
-0.9500393206808944,-12.825530829193532,2,124
-6.940929382740637,-76.35022321014857,2,125
-4.560971246209207,-75.25602556245326,2,126
-4.162793233797259,-70.76748497455472,2,127
-4.959149258621154,-79.34638813793983,2,128
-10.162793233797256,-172.7674849745547,2,129
3.429918815850536,65.16845750115893,2,130
1.4390287537907913,23.74397443754671,2,131
2.0226308654983263,42.47524817546367,2,132
-0.16279323379725835,-2.7674849745547196,2,133
-9.162793233797256,-155.7674849745547,2,134
-10.366437208973359,-186.59586976152175,2,135
-6.560971246209207,-108.25602556245326,2,136
-5.551861308268948,-77.7260583157667,2,137
-9.153683295856997,-132.72840778992787,2,138
-6.950039320680895,-93.82553082919354,2,139
-9.959149258621153,-159.3463881379398,2,140
-9.3573272710331,-145.03857270101443,2,141
4.439028753790791,73.24397443754671,2,142
2.642672728966898,40.96142729898553,2,143
3.846316704143001,55.771592210072086,2,144
6.439028753790791,106.24397443754671,2,145
4.429918815850535,84.16845750115893,2,146
5.846316704143001,84.77159221007209,2,147
0.6426727289668979,9.961427298985534,2,148
4.44813869173105,62.273941684233264,2,149
1.2444947165549476,18.66742074832281,2,150
2.642672728966898,40.96142729898553,2,151
7.040850741378844,112.65361186206015,2,152
-4.959149258621154,-79.34638813793983,2,153
-5.959149258621154,-95.34638813793983,2,154
-14.977369134501672,-314.5247518245363,2,155
-13.171903171737515,-256.8521118488828,2,156
-2.542751370328688,-29.24164075878145,2,157
-6.551861308268948,-91.7260583157667,2,158
-6.153683295856998,-89.22840778992789,2,159
-6.950039320680895,-93.82553082919354,2,160
-12.977369134501672,-272.5247518245363,2,161
-10.968259196561412,-202.9127951363874,2,162
-12.570081184149462,-238.83154249884103,2,163
-9.570081184149462,-181.83154249884103,2,164
-1.7555052834450524,-26.33257925167719,2,165
-0.9500393206808944,-12.825530829193532,2,166
-6.14457335791674,-73.7348802950024,2,167
5.040850741378844,80.65361186206015,2,168
-2.162793233797258,-36.76748497455472,2,169
-3.9591492586211534,-63.346388137939826,2,170
-3.9682591965614145,-73.41279513638744,2,171
3.049960679319104,41.17446917080644,2,172
0.43902875379079137,7.2439744375467106,2,173
-1.1627932337972584,-19.76748497455472,2,174
-4.153683295856998,-60.228407789927886,2,175
7.44813869173105,104.27394168423326,2,176
-6.162793233797257,-104.76748497455469,2,177
0.24449471655494764,3.667420748322811,2,178
-2.162793233797258,-36.76748497455472,2,179
-0.15368329585699908,-2.228407789927909,2,180
4.049960679319104,54.67446917080644,2,181
7.235384778614688,126.61923362575574,2,182
4.642672728966898,71.96142729898553,2,183
-0.04242883627964628,-0.7170473331273536,2,184
2.36485911407256,35.23640079967973,2,185
-0.00534401642052868,-0.09458909064465876,2,186
3.883401524002115,59.416043317230965,2,187
-2.8482173330928426,-37.02682533020844,2,188
-4.348217333092843,-56.52682533020844,2,189
-5.931496910751336,-82.44780705944501,2,190
-5.607488538057624,-71.77585328713909,2,191
-1.2369628735154936,-19.04922825213999,2,192
-0.15368329585699908,-2.228407789927909,2,193
-1.8849796189029238,-33.17564129269277,2,194
-3.3849796189029235,-59.57564129269277,2,195
-2.4217419047129973,-53.76267028462968,2,196
-6.801377507195389,-150.31044290901923,2,197
7.20740989669583,102.34522053307934,2,198
7.3557491761323,127.9900356647007,2,199
-6.005344016420527,-106.29458909064462,2,200
-11.977369134501672,-251.52475182453628,2,201
-5.6998780536563745,-92.33802446923463,2,202
-8.625708413938138,-153.53760976810017,2,203
10.114697847048038,123.39931373398454,2,204
6.837206766202741,116.23251502544528,2,205
3.5593931513084036,58.37404768145646,2,206
5.429596281801492,73.84250943249883,2,207
-3.5980560660683207,-56.489480237274016,2,208
-7.588946128128064,-100.1740888912919,2,209
-12.060648712160162,-264.1282067963087,2,210
-4.357327271033101,-67.53857270101444,2,211
-8.301700041244423,-138.6383906887832,2,212
-2.76493775543435,-33.45574684075715,2,213
-6.14457335791674,-73.7348802950024,2,214
-9.75550528344505,-146.33257925167715,2,215
-8.551861308268947,-119.7260583157667,2,216
4.531740803438585,83.83720486361256,2,217
7.485223511590168,110.78130797153308,2,218
8.911376405920974,165.75160115012886,2,219
2.142672728966898,33.21142729898553,2,220
8.577935561237963,144.10931742879646,2,221
-2.246395345504791,-28.07994181881139,2,222
-10.570081184149462,-200.83154249884103,2,223
-5.690768115716115,-77.96352318531223,2,224
-7.635140885927439,-113.76359920032024,2,225
-6.940606848691595,-113.8259523185435,2,226
-4.542428836279645,-76.76704733312732,2,227
-7.005344016420527,-123.99458909064462,2,228
-9.070081184149462,-172.33154249884103,2,229
-2.061293780258247,-22.880360960868092,2,230
-2.922386972811078,-33.31521149004784,2,231
-3.8853021529519602,-47.40068626601543,2,232
-6.153683295856998,-89.22840778992789,2,233
6.846316704143001,99.27159221007209,2,234
0.5408507413788446,8.65361186206015,2,235
-0.607166004008582,-11.050421272957474,2,236
1.7815795364140652,28.14895667534086,2,237
5.337206766202741,90.73251502544528,2,238
9.661215138896454,153.61332070845225,2,239
5.559393151308403,91.17404768145646,2,240
8.827774294213443,124.47161754840809,2,241
-0.15368329585699908,-2.228407789927909,2,242
1.3925114619423742,17.824146712860905,2,243
0.5499606793191039,7.424469170806442,2,244
12.520808877910278,269.1973908750698,2,245
14.066681101660611,202.5602078639114,2,246
4.748461225780091,92.12014778013253,2,247
12.311376405920972,228.99160115012884,2,248
11.659393151308405,191.2140476814565,2,249
-3.4573272710331016,-53.58857270101446,2,250
